LAYER,SL_GEW_NAM,SL_GEW_KNZ,GEB_HQ,DATUM_BEOB,LINK,longitude,latitude
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.654273182277374,47.803680261347246
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.654380308337785,47.803150866686984
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.654553461298528,47.80264923213213
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.654890355819083,47.80149294520065
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.655050152183188,47.800991151426096
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.655199616057988,47.80037230923357
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.65524685117038,47.80009404384194
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.655337598089503,47.79968137954061
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.655509333749743,47.79923368786284
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.655795483961144,47.79849052879233
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.65604275118643,47.79770195090533
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.656174216227296,47.797262775301796
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.656530779223448,47.79637653953212
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.656644247342076,47.79611704060209
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.656843120878824,47.795651678935435
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.657026793786278,47.79525808744612
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.65704662070927,47.79500648159046
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.657024795842965,47.794817355522255
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.65691374409127,47.794465279595336
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.656827531434043,47.79418545776838
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.656645948082897,47.79449812797062
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.656591407362288,47.79454245601619
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.6565518426829,47.79452400564465
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.656511821574972,47.79452353959781
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.656526314291273,47.79447873693875
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.656556252861767,47.794353171352476
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.65658479502239,47.79428155016749
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.656572376675348,47.794245432011664
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.656627829941378,47.794165135297064
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.656644188437637,47.79404840367888
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.65669988960665,47.79395911447156
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.656744776219922,47.793770761809476
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.656829253257486,47.79360085904231
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.656873682795338,47.7934304906694
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.656944566409585,47.79326943102547
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.657016845139193,47.793054417924665
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.65710177672344,47.792866539611474
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.65717242383365,47.79271446310351
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.65724308417459,47.792562395354054
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.65737813094285,47.79250101404647
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.657499846357565,47.79243947421467
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.657634436717334,47.79239608594952
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.657770173293958,47.79230772757642
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.657947571898204,47.79215690673266
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.65809851557052,47.79199677714049
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.658222314005886,47.7918543155175
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.65837394665334,47.79166721795351
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.658650285727884,47.7913016894332
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.65895424688549,47.79090050721463
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.659121757059609,47.79061465230689
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.659265130328192,47.79022958459345
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.659395157832977,47.78984435873811
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.65964117374482,47.789100716276536
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.659774892474504,47.78857163236122
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.659895044113762,47.788051373453236
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660138729005533,47.787397652256935
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660210986994802,47.787182637186724
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660266661631685,47.78709334649867
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660469329244531,47.78699678213291
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660671306608482,47.78692718505981
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660860395433923,47.786839445474385
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661171884211466,47.78666320316654
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661337522979444,47.78644927396525
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661395729824054,47.786261077272144
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661386547316924,47.78609907728977
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661378521845434,47.78589211610408
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661410056295034,47.785703612700765
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661482761596385,47.785470612495196
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661513827089408,47.78530008462182
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661595259567422,47.78524706870115
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661688891051261,47.785239171445596
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661783886423452,47.7851773210187
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661891548556113,47.78514259566162
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661982206445666,47.784729926203
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.662130115300771,47.78468668157532
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661943803925483,47.784666516387404
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661878015115283,47.78462977701163
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.66177105600656,47.784637525506554
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.66167951864967,47.7845645014835
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661763029386567,47.78443056431257
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661953952966888,47.78427090315173
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661943846439277,47.784144863112424
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.662082101686696,47.78395760314733
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.662069227365361,47.78393946091503
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.662004361871919,47.783866752665745
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.662007363524676,47.78374986258378
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661956074457219,47.78366831969783
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.662039128551044,47.78355236670102
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.662070191241485,47.78338183865754
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.662076415130684,47.78313907537801
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.662156700470591,47.78313101111678
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.66233243144072,47.78304312057337
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.66237430179446,47.78297165562393
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.662363038469625,47.78289057682278
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.662311295272767,47.78282701845256
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.66208588746749,47.78277042051898
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.662115338750397,47.782662838041624
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.662089577699945,47.782626562754665
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.662131214137212,47.782564090171896
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.662172161758242,47.78252858523674
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.662162276021805,47.782393562085865
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.662137671388997,47.78231232558322
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.662166888404668,47.78221373537221
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.662088930528911,47.78213187698254
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.662011193795825,47.782041035439114
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661853186542354,47.78195823974298
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661775905126186,47.781849413654356
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661751769368056,47.78175019248282
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661633086218888,47.781694846456055
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661647584581846,47.781650042955704
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661661614894358,47.781623224022276
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.66160895109781,47.78159563424154
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661515339474503,47.78160353116545
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661422650982132,47.781575468062556
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.66134444783109,47.78150260161087
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661227846068105,47.78136633396633
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661479929703667,47.78142324018669
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661533529685466,47.78141486988544
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661427954736606,47.78136866466333
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661482932536249,47.78130635005817
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661523177528045,47.781297822208025
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.66148362132478,47.781279373396785
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661497885669,47.781243562196984
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661272265147476,47.7811959636437
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661196143230914,47.78104217588906
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661198457764652,47.78095226241615
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661066903835561,47.780878773413676
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661014461890552,47.78084219125142
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660974905926173,47.78082373326337
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660923855601984,47.78073319753655
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660911671877674,47.78068808747984
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660886835914775,47.78061584293877
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660809792723278,47.78049802384088
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660785880599686,47.780389819314884
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660734141583301,47.780326251160425
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660671142979643,47.780181612931706
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660659180457747,47.78012751074638
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660529710864173,47.77997309988075
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660571112948409,47.779919620126066
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.66049200305722,47.77988271279782
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660481667260491,47.779765673765475
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660443491248861,47.77969327123529
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.66035242001038,47.7796022705789
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660199510823595,47.77932167006396
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660082227250456,47.77921236878916
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.659993239810634,47.77904044660795
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.65992885208272,47.77894975244141
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.659890222166394,47.77889533408486
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.659838707034059,47.77882278237813
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.659945888878317,47.7788060435274
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.65997095691951,47.77886929603153
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660064095046206,47.77887937600287
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660080207648729,47.77877163603312
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660094238036866,47.778744817278
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660041343419635,47.77872621001483
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660096085906902,47.77867288834863
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660059083004215,47.778555533210486
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660125773209185,47.778556305004095
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660101408276024,47.77846608465772
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660143733406207,47.77837663608974
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660226549183195,47.778269676643674
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.66029301811563,47.77827944044054
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660349373165856,47.77816318201308
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660471741267946,47.778074662647434
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660538665351048,47.7780664509127
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660553619084057,47.77800367213173
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660756485137664,47.777898106256636
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660795817673005,47.77792554745939
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.66099913812439,47.77780200577119
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.66098625241056,47.77778386356913
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661108618826468,47.77769535253593
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661176933554676,47.777633186888465
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661434770822815,47.77746530536253
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661504462708306,47.777349195163495
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661532989626792,47.77727758172955
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661563127998425,47.77714302263902
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661594891056929,47.776945517694614
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661541997764772,47.7769269111022
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661557404715838,47.77684614780737
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.66151969754025,47.77675576100905
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661441515291685,47.77668290328041
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.661496019909942,47.77663856426856
Historische Hochwasserereignisse,Geltnach,"1,2652E+15",HQ 40,23.08.2005,http://www.wwa-ke.bayern.de/,10.660905463277928,47.77625392328837
