Latitude,Longitude,Flood Depth (m)
48.45760748879406,11.849947493485843,1.8979797
48.45760715399787,11.849961002416867,1.8999939
48.45760681920007,11.849974511347643,1.9019775
48.45760648440071,11.849988020278175,1.9299927
48.457606149599755,11.850001529208456,1.9419861
48.457605814797205,11.85001503813849,1.9429932
48.4576054799931,11.850028547068277,1.9440002
48.45760514518739,11.850042055997816,1.9450073
48.4576048103801,11.850055564927105,1.9459839
48.45760447557123,11.850069073856151,1.946991
48.45760414076077,11.850082582784948,1.946991
48.45760380594873,11.850096091713498,1.9329834
48.45760347113511,11.850109600641797,1.894989
48.45760313631988,11.850123109569852,1.901001
48.45760280150311,11.850136618497656,1.9109802
48.457602466684726,11.850150127425216,1.9159851
48.45760213186476,11.850163636352525,1.9100037
48.45760179704321,11.850177145279588,1.8190002
48.4576014622201,11.850190654206402,1.7649841
48.45760112739538,11.850204163132972,1.8089905
48.457600792569075,11.85021767205929,1.8529968
48.45760045774121,11.850231180985364,1.8779907
48.45760012291173,11.850244689911188,1.8840027
48.45759978808069,11.850258198836766,1.8890076
48.457599453248044,11.850271707762095,1.9129944
48.45759911841384,11.850285216687178,1.9440002
48.45759878357804,11.850298725612014,1.9279785
48.457598448740654,11.850312234536599,1.9309998
48.45759811390168,11.850325743460939,1.9389954
48.45759777906113,11.85033925238503,1.9459839
48.457597444219,11.850352761308873,1.9549866
48.457597109375286,11.85036627023247,1.9689941
48.457596774529975,11.850379779155817,1.9920044
48.45759643968309,11.85039328807892,1.9809875
48.45759610483462,11.850406797001773,1.9700012
48.457595769984565,11.850420305924379,1.9589844
48.45759543513293,11.850433814846738,1.947998
48.4575951002797,11.850447323768847,1.9369812
48.45759476542489,11.850460832690711,1.9219971
48.457594430568506,11.850474341612326,1.9179993
48.457594095710526,11.850487850533694,1.92099
48.45759376085096,11.850501359454814,1.9239807
48.45759342598982,11.850514868375685,1.9259949
48.457593091127094,11.85052837729631,1.9289856
48.457592756262784,11.850541886216687,1.9320068
48.45759242139689,11.850555395136816,1.9249878
48.45759208652942,11.8505689040567,1.9119873
48.45759175166035,11.850582412976333,1.8999939
48.4575914167897,11.850595921895719,1.8869934
48.45759108191747,11.850609430814858,1.875
48.45759074704366,11.850622939733748,1.8710022
48.457590412168265,11.850636448652393,1.8829956
48.45759007729127,11.85064995757079,1.894989
48.45758974241271,11.850663466488937,1.9069824
48.457589407532566,11.850676975406838,1.9190063
48.457589072650826,11.85069048432449,1.9499817
48.457588737767516,11.850703993241895,1.9459839
48.45758840288261,11.850717502159053,1.9429932
48.45758806799612,11.850731011075963,1.9389954
48.457587733108056,11.850744519992626,1.9349976
48.457587398218394,11.85075802890904,1.9309998
48.45758706332716,11.850771537825207,1.927002
48.457586728434336,11.850785046741127,1.9230042
48.45758639353994,11.850798555656798,1.9199829
48.45758605864395,11.85081206457222,1.92099
48.45758572374637,11.850825573487398,1.9230042
48.457585388847214,11.850839082402327,1.9239807
48.457585053946474,11.85085259131701,1.9259949
48.45758471904414,11.85086610023144,1.9559937
48.45758438414024,11.850879609145627,1.9759827
48.45758404923474,11.850893118059565,1.9960022
48.45758371432767,11.850906626973256,2.0119934
48.457583379419006,11.8509201358867,1.9859924
48.457583044508766,11.850933644799893,1.9230042
48.45758270959694,11.850947153712841,1.9549866
48.45758237468352,11.85096066262554,1.9869995
48.45758203976852,11.850974171537992,2.018982
48.45758170485195,11.850987680450196,2.018982
48.457581369933784,11.851001189362153,2.0130005
48.45758103501403,11.851014698273861,2.018982
48.4575807000927,11.851028207185323,2.0239868
48.45758036516979,11.851041716096537,2.0289917
48.45758003024528,11.851055225007503,2.0350037
48.4575796953192,11.85106873391822,2.039978
48.457579360391534,11.85108224282869,2.044983
48.45757902546228,11.851095751738912,2.0509949
48.457578690531456,11.851109260648888,2.0570068
48.457578355599026,11.851122769558614,2.0700073
48.457578020665025,11.851136278468095,2.0820007
48.45757768572943,11.851149787377327,2.0839844
48.457577350792256,11.85116329628631,2.078003
48.4575770158535,11.851176805195047,2.071991
48.45757668091317,11.851190314103537,2.065979
48.45757634597124,11.851203823011778,2.0599976
48.45757601102773,11.851217331919772,2.0539856
48.45757567608265,11.851230840827517,2.0480042
48.45757534113597,11.851244349735017,2.0419922
48.45757500618771,11.851257858642265,2.0350037
48.457574671237865,11.85127136754927,2.0289917
48.45757433628644,11.851284876456024,2.0229797
48.45757400133343,11.851298385362531,2.0180054
48.457573666378835,11.85131189426879,1.9700012
48.45757333142266,11.851325403174803,1.993988
48.45757299646489,11.851338912080566,1.9750061
48.457572661505544,11.851352420986084,1.9539795
48.457572326544614,11.851365929891351,1.9329834
48.4575719915821,11.851379438796373,1.9119873
48.45757165661801,11.851392947701145,1.8909912
48.457571321652324,11.851406456605671,1.8699951
48.457570986685056,11.85141996550995,1.8459778
48.4575706517162,11.851433474413978,1.8659973
48.45757031674578,11.851446983317762,1.8970032
48.457569981773744,11.851460492221296,1.9609985
48.45756964680015,11.851474001124583,1.9769897
48.45756931182497,11.851487510027622,1.9969788
48.457568976848194,11.851501018930412,2.0140076
48.45756864186984,11.851514527832958,1.9799805
48.457568306889904,11.851528036735253,2.0169983
48.45756797190838,11.851541545637302,2.0079956
48.457567636925276,11.851555054539102,2.0039978
48.457567301940585,11.851568563440656,2.001007
48.45756696695432,11.85158207234196,1.9969788
48.45756663196646,11.851595581243018,1.992981
48.45756629697702,11.851609090143828,1.9899902
48.45756596198599,11.851622599044388,1.9859924
48.45756562699338,11.851636107944705,1.9819946
48.45756529199919,11.851649616844771,1.9809875
48.457564957003406,11.851663125744588,1.9809875
48.45756462200605,11.85167663464416,1.9809875
48.45756428700711,11.851690143543482,1.9799805
48.45756395200657,11.85170365244256,1.9799805
48.45756361700445,11.851717161341387,1.9790039
48.45756328200077,11.851730670239967,1.9689941
48.45756294699549,11.851744179138299,1.9549866
48.45756261198862,11.851757688036384,1.9419861
48.45756227698018,11.851771196934221,1.9289856
48.45756194197014,11.85178470583181,1.9159851
48.457561606958535,11.851798214729149,1.9019775
48.45756127194532,11.851811723626245,1.9140015
48.45756093693054,11.851825232523089,1.9089966
48.457560601914174,11.851838741419687,1.7749939
48.45756026689623,11.851852250316037,1.7569885
48.457559931876695,11.851865759212142,1.9369812
48.45755959685557,11.851879268107993,1.9769897
48.45755926183286,11.851892777003602,2.005005
48.45755892680858,11.851906285898961,1.9759827
48.45755859178271,11.851919794794073,1.9429932
48.457558256755256,11.851933303688938,1.9599915
48.45755792172621,11.851946812583552,1.9589844
48.4575575866956,11.85196032147792,1.9609985
48.45755725166339,11.85197383037204,1.973999
48.45755691662959,11.851987339265914,1.993988
48.45755658159422,11.852000848159538,2.0149841
48.45755624655725,11.852014357052916,2.0329895
48.45755591151871,11.852027865946045,1.946991
48.45755557647858,11.852041374838926,1.8379822
48.45755524143687,11.85205488373156,1.7290039
48.45755490639358,11.852068392623947,1.6999817
48.457554571348695,11.852081901516083,1.67099
48.457554236302244,11.852095410407975,1.6430054
48.457553901254194,11.852108919299617,1.6139832
48.45755356620457,11.852122428191013,1.5849915
48.45755323115335,11.85213593708216,1.4440002
48.45755289610055,11.85214944597306,1.2659912
48.45755256104617,11.852162954863712,1.0870056
48.45755222599021,11.852176463754114,0.8959961
48.457551890932656,11.852189972644272,0.7330017
48.45755155587352,11.852203481534179,0.7819824
48.45755122081281,11.852216990423837,0.8529968
48.45754552453827,11.852446641510154,0.6329956
48.45754518944904,11.852460150395354,0.96698
48.45754485435823,11.852473659280307,1.2819824
48.45754451926583,11.852487168165009,1.2250061
48.457544184171844,11.852500677049466,1.2330017
48.45754384907629,11.852514185933677,1.1779785
48.45754351397914,11.852527694817637,1.2099915
48.45754317888041,11.85254120370135,0.84399414
48.45753714683238,11.85278436356581,0.6789856
48.457536811703555,11.852797872444814,0.55599976
48.45753647657315,11.852811381323571,0.76498413
48.45753614144115,11.85282489020208,1.25
48.457535806307575,11.852838399080342,1.4869995
48.457535471172406,11.852851907958353,1.4419861
48.457535136035666,11.852865416836119,1.9039917
48.457534800897335,11.852878925713636,1.7689819
48.45753446575743,11.852892434590906,1.8320007
48.457534130615926,11.85290594346793,1.8359985
48.45753379547284,11.852919452344702,1.9689941
48.457533460328186,11.852932961221228,1.7919922
48.45753312518193,11.852946470097507,1.7200012
48.457532790034094,11.852959978973537,1.6409912
48.45753245488468,11.85297348784932,1.6619873
48.457532119733685,11.852986996724855,1.8619995
48.45753178458109,11.853000505600141,1.8739929
48.457531449426924,11.853014014475178,1.8089905
48.45753111427117,11.85302752334997,1.7319946
48.45753077911383,11.853041032224514,1.6539917
48.45753044395491,11.85305454109881,1.6860046
48.45753010879441,11.853068049972856,1.7399902
48.457529773632324,11.853081558846657,1.84198
48.457529438468654,11.853095067720208,1.7359924
48.457529103303386,11.853108576593513,1.5350037
48.45752876813655,11.853122085466568,1.2929993
48.45752843296814,11.853135594339376,1.6260071
48.457528097798125,11.853149103211937,1.3909912
48.457527762626526,11.85316261208425,0.8710022
48.45752742745334,11.853176120956313,1.0039978
48.457527092278596,11.853189629828131,1.5690002
48.45752675710225,11.8532031386997,1.8840027
48.457526421924314,11.85321664757102,2.0279846
48.45752608674481,11.853230156442093,1.427002
48.457525751563715,11.853243665312919,1.3139954
48.45752541638104,11.853257174183497,1.3439941
48.45752508119676,11.853270683053825,1.875
48.45752474601092,11.853284191923906,1.7279968
48.45752441082349,11.85329770079374,1.7330017
48.45752407563448,11.853311209663326,1.9360046
48.457523740443875,11.853324718532663,1.9579773
48.45752340525169,11.853338227401755,2.019989
48.45752307005793,11.853351736270596,2.0019836
48.45752273486258,11.85336524513919,1.9579773
48.45752239966564,11.853378754007538,1.9129944
48.45752206446713,11.853392262875635,1.8779907
48.45752172926702,11.853405771743487,1.8500061
48.457521394065324,11.853419280611089,1.7160034
48.45752105886208,11.853432789478445,1.8429871
48.45752072365721,11.85344629834555,2.0690002
48.45752038845077,11.85345980721241,2.0359802
48.45752005324275,11.853473316079024,1.9360046
48.45751971803315,11.853486824945385,2.040985
48.45751938282196,11.8535003338115,2.0700073
48.45751904760918,11.85351384267737,2.0279846
48.45751871239482,11.853527351542988,2.0700073
48.45751837717888,11.85354086040836,2.0350037
48.45751804196135,11.853554369273482,1.9339905
48.457517706742244,11.853567878138358,2.0029907
48.457517371521554,11.853581387002988,2.0679932
48.457517036299265,11.853594895867365,1.9750061
48.457516701075406,11.8536084047315,1.7389832
48.45751636584997,11.853621913595383,1.5039978
48.45751603062294,11.853635422459021,1.8769836
48.45751569539432,11.85364893132241,2.0109863
48.45751536016413,11.853662440185548,1.9889832
48.45751502493235,11.853675949048442,2.001007
48.45751468969899,11.853689457911086,2.0279846
48.45751435446403,11.853702966773483,2.044983
48.4575140192275,11.85371647563563,2.0849915
48.45751368398938,11.853729984497532,2.0579834
48.457513348749686,11.853743493359186,1.9880066
48.457513013508404,11.853757002220592,1.9869995
48.45751267826554,11.853770511081748,2.0549927
48.45751234302109,11.853784019942658,2.078003
48.45751200777505,11.85379752880332,2.0440063
48.45751167252743,11.85381103766373,2.0229797
48.45751133727822,11.853824546523898,1.9849854
48.45751100202744,11.853838055383815,1.9429932
48.45751066677506,11.853851564243485,1.8389893
48.45751033152111,11.853865073102906,2.024994
48.457509996265564,11.85387858196208,2.0539856
48.457509661008444,11.853892090821006,2.0559998
48.45750932574974,11.853905599679685,2.0579834
48.45750899048945,11.853919108538113,2.0599976
48.45750865522757,11.853932617396296,2.0579834
48.45750831996411,11.853946126254229,2.0539856
48.45750798469907,11.853959635111918,2.0489807
48.457507649432436,11.853973143969355,2.039978
48.457507314164225,11.853986652826546,1.9679871
48.45750697889444,11.854000161683487,1.8959961
48.457506643623056,11.854013670540182,1.8240051
48.45750630835009,11.854027179396628,1.8559875
48.45750597307555,11.854040688252828,1.8439941
48.45762260462432,11.848974346626793,0.5539856
48.45762226994226,11.848987855573265,1.0059814
48.45762193525863,11.849001364519486,1.3829956
48.457621600573404,11.84901487346546,1.5759888
48.4576212658866,11.849028382411188,1.5769958
48.45762093119821,11.84904189135667,1.3609924
48.457620596508235,11.8490554003019,0.7510071
48.45762026181668,11.849068909246885,0.69799805
48.45761992712354,11.849082418191625,0.96499634
48.45761959242882,11.849095927136114,1.3710022
48.45761925773251,11.849109436080356,1.54599
48.457618923034616,11.849122945024352,1.677002
48.45761858833514,11.849136453968098,1.6929932
48.457618253634074,11.8491499629116,1.5939941
48.45761791893143,11.849163471854853,1.5029907
48.4576175842272,11.849176980797857,1.4949951
48.45761724952139,11.849190489740614,1.6309814
48.457616914814004,11.849203998683125,1.5759888
48.45761658010501,11.849217507625388,1.5149841
48.45761624539445,11.849231016567401,1.4639893
48.45761591068231,11.849244525509167,1.5039978
48.457615575968575,11.84925803445069,1.5799866
48.45761524125326,11.84927154339196,1.6560059
48.45761490653635,11.849285052332986,1.7319946
48.45761457181788,11.849298561273763,1.8079834
48.4576142370978,11.849312070214292,1.8809814
48.45761390237615,11.849325579154575,1.8859863
48.45761356765291,11.849339088094611,1.8909912
48.4576132329281,11.849352597034395,1.8959961
48.4576128982017,11.849366105973937,1.9089966
48.45761256347371,11.849379614913227,1.9249878
48.45761222874414,11.849393123852272,1.940979
48.45761189401298,11.84940663279107,1.8849792
48.457611559280245,11.849420141729619,1.8930054
48.457611224545914,11.84943365066792,1.8999939
48.457610889810006,11.849447159605976,1.9079895
48.45761055507251,11.84946066854378,1.9159851
48.457610220333436,11.84947417748134,1.9239807
48.45760988559278,11.849487686418652,1.927002
48.45760955085054,11.849501195355716,1.9230042
48.45760921610672,11.849514704292533,1.9199829
48.457608881361296,11.849528213229103,1.9169922
48.45760854661431,11.849541722165423,1.9129944
48.457608211865725,11.849555231101496,1.9019775
48.457607877115564,11.849568740037324,1.8909912
48.457607542363824,11.849582248972903,1.8800049
48.457607207610494,11.849595757908233,1.868988
48.45760687285558,11.849609266843318,1.8580017
48.45760653809908,11.849622775778153,1.8469849
48.457606203340994,11.849636284712743,1.8359985
48.457605868581325,11.849649793647082,1.8249817
48.457605533820086,11.849663302581178,1.8139954
48.45760519905724,11.849676811515021,1.8029785
48.457604864292826,11.849690320448621,1.7919922
48.457604529526826,11.849703829381971,1.7810059
48.45760419475924,11.849717338315074,1.769989
48.457603859990066,11.84973084724793,1.7640076
48.45760352521931,11.849744356180537,1.7789917
48.457603190446974,11.849757865112899,1.7689819
48.45760285567306,11.84977137404501,1.7839966
48.457602520897545,11.849784882976875,1.9679871
48.45760218612046,11.849798391908493,1.9700012
48.45760185134179,11.849811900839864,1.9709778
48.45760151656153,11.849825409770984,1.9719849
48.45760118177969,11.84983891870186,1.973999
48.457600846996264,11.84985242763249,1.9750061
48.45760051221126,11.849865936562868,1.9649963
48.45760017742466,11.849879445493,1.9539795
48.45759984263648,11.849892954422884,1.9419861
48.45759950784672,11.849906463352522,1.9309998
48.45759917305537,11.84991997228191,1.9249878
48.45759883826244,11.849933481211052,1.894989
48.45759850346795,11.849946990139948,1.8970032
48.45759816867184,11.849960499068594,1.8989868
48.45759783387416,11.849974007996993,1.901001
48.4575974990749,11.849987516925145,1.9259949
48.45759716427405,11.850001025853047,1.9490051
48.45759682947161,11.850014534780703,1.9490051
48.4575964946676,11.850028043708111,1.9499817
48.457596159862,11.850041552635274,1.9509888
48.45759582505482,11.850055061562188,1.9519958
48.45759549024604,11.850068570488853,1.9530029
48.45759515543569,11.850082079415271,1.9519958
48.457594820623754,11.850095588341443,1.927002
48.45759448581023,11.850109097267365,1.8890076
48.457594150995135,11.85012260619304,1.9049988
48.45759381617845,11.850136115118469,1.9100037
48.45759348136018,11.850149624043647,1.914978
48.45759314654032,11.85016313296858,1.8639832
48.457592811718875,11.850176641893267,1.7859802
48.457592476895854,11.850190150817703,1.7869873
48.45759214207124,11.850203659741894,1.8309937
48.45759180724506,11.850217168665834,1.8670044
48.457591472417285,11.850230677589531,1.8729858
48.457591137587926,11.850244186512976,1.8779907
48.457590802756975,11.850257695436174,1.8859863
48.457590467924454,11.850271204359128,1.9159851
48.457590133090335,11.850284713281832,1.9440002
48.457589798254645,11.850298222204287,1.9259949
48.457589463417364,11.850311731126496,1.9279785
48.4575891285785,11.850325240048457,1.9349976
48.45758879373807,11.85033874897017,1.9429932
48.457588458896026,11.850352257891638,1.9519958
48.457588124052414,11.850365766812855,1.9679871
48.45758778920722,11.850379275733825,1.9960022
48.45758745436043,11.850392784654549,1.9849854
48.45758711951206,11.850406293575025,1.973999
48.45758678466212,11.850419802495253,1.9629822
48.45758644981058,11.850433311415232,1.9519958
48.457586114957465,11.850446820334964,1.9400024
48.457585780102754,11.85046032925445,1.9249878
48.457585445246465,11.850473838173686,1.9239807
48.45758511038861,11.850487347092677,1.9259949
48.45758477552915,11.850500856011417,1.9289856
48.457584440668114,11.85051436492991,1.9320068
48.45758410580549,11.85052787384816,1.9349976
48.45758377094129,11.850541382766158,1.9339905
48.457583436075495,11.85055489168391,1.9219971
48.45758310120812,11.850568400601412,1.9089966
48.457582766339165,11.85058190951867,1.8970032
48.45758243146862,11.85059541843568,1.8840027
48.4575820965965,11.85060892735244,1.8719788
48.457581761722786,11.850622436268953,1.867981
48.457581426847504,11.850635945185216,1.8800049
48.45758109197062,11.850649454101235,1.8919983
48.45758075709217,11.850662963017006,1.9039917
48.457580422212104,11.850676471932529,1.9159851
48.45758008733048,11.850689980847804,1.947998
48.457579752447266,11.85070348976283,1.9440002
48.45757941756248,11.85071699867761,1.9400024
48.45757908267609,11.850730507592141,1.9360046
48.457578747788126,11.850744016506427,1.9320068
48.457578412898584,11.850757525420462,1.9279785
48.45757807800745,11.850771034334253,1.9239807
48.457577743114726,11.850784543247794,1.9199829
48.45757740822043,11.850798052161087,1.9199829
48.45757707332454,11.850811561074133,1.92099
48.45757673842708,11.850825069986932,1.9219971
48.45757640352802,11.85083857889948,1.9239807
48.45757606862739,11.850852087811784,1.9249878
48.457575733725164,11.850865596723839,1.9360046
48.45757539882136,11.850879105635649,1.972992
48.45757506391598,11.850892614547208,1.992981
48.45757472900901,11.85090612345852,2.0099792
48.457574394100455,11.850919632369585,1.993988
48.45757405919031,11.850933141280402,1.9309998
48.45757372427859,11.850946650190972,1.9629822
48.45757338936527,11.850960159101293,1.9949951
48.457573054450386,11.850973668011369,2.0269775
48.45757271953391,11.850987176921192,2.0140076
48.45757238461585,11.851000685830773,2.0059814
48.45757204969621,11.851014194740102,2.0109863
48.45757171477498,11.851027703649185,2.0159912
48.457571379852176,11.851041212558021,2.0220032
48.45757104492778,11.851054721466609,2.0269775
48.4575707100018,11.851068230374947,2.0319824
48.45757037507423,11.851081739283043,2.0369873
48.45757004014508,11.851095248190884,2.0429993
48.457569705214354,11.851108757098483,2.052002
48.45756937028203,11.85112226600583,2.0650024
48.45756903534815,11.851135774912933,2.0769958
48.457568700412665,11.851149283819787,2.0799866
48.4575683654756,11.851162792726393,2.0740051
48.45756803053694,11.851176301632753,2.0679932
48.45756769559671,11.851189810538862,2.0619812
48.45756736065489,11.851203319444727,2.0559998
48.45756702571149,11.851216828350344,2.0499878
48.457566690766505,11.85123033725571,2.0440063
48.45756635581993,11.85124384616083,2.0379944
48.457566020871774,11.851257355065702,2.0319824
48.45756568592204,11.851270863970326,2.026001
48.457565350970725,11.851284372874703,2.019989
48.45756501601781,11.851297881778834,2.0140076
48.457564681063324,11.851311390682715,2.0079956
48.45756434610725,11.851324899586348,1.993988
48.4575640111496,11.851338408489735,1.972992
48.45756367619035,11.851351917392874,1.9519958
48.45756334122952,11.851365426295764,1.9309998
48.45756300626712,11.851378935198408,1.9100037
48.45756267130312,11.851392444100801,1.8890076
48.45756233633755,11.851405953002951,1.867981
48.457562001370384,11.851419461904849,1.8459778
48.457561666401645,11.851432970806503,1.8719788
48.45756133143131,11.851446479707905,1.914978
48.45756099645939,11.851459988609063,1.9570007
48.4575606614859,11.851473497509971,1.9979858
48.457560326510816,11.851487006410633,2.0099792
48.45755999153416,11.851500515311045,2.0119934
48.4575596565559,11.851514024211212,2.0079956
48.45755932157607,11.85152753311113,2.005005
48.45755898659466,11.851541042010801,2.001007
48.45755865161166,11.851554550910222,1.9969788
48.45755831662708,11.851568059809399,1.993988
48.45755798164091,11.851581568708324,1.9899902
48.45755764665316,11.851595077607005,1.9859924
48.45755731166382,11.851608586505435,1.9830017
48.4575569766729,11.85162209540362,1.9790039
48.4575566416804,11.851635604301556,1.9769897
48.45755630668631,11.851649113199246,1.9759827
48.45755597169063,11.851662622096685,1.9759827
48.457555636693385,11.85167613099388,1.9750061
48.45755530169454,11.851689639890823,1.9750061
48.45755496669412,11.851703148787522,1.9750061
48.45755463169211,11.851716657683971,1.9660034
48.45755429668852,11.851730166580172,1.9530029
48.457553961683345,11.851743675476127,1.9400024
48.457553626676585,11.851757184371834,1.9259949
48.45755329166825,11.851770693267293,1.9129944
48.45755295665832,11.851784202162504,1.8999939
48.4575526216468,11.851797711057465,1.8869934
48.45755228663371,11.851811219952182,1.8729858
48.457551951619024,11.85182472884665,1.8469849
48.45755161660277,11.85183823774087,1.8529968
48.45755128158492,11.851851746634843,1.7649841
48.45755094656549,11.851865255528567,1.9629822
48.45755061154448,11.851878764422043,2.0029907
48.45755027652188,11.851892273315274,1.9660034
48.457549941497696,11.851905782208254,1.9719849
48.45754960647192,11.851919291100987,1.9709778
48.45754927144458,11.851932799993472,1.9549866
48.45754893641564,11.851946308885712,1.9459839
48.45754860138513,11.851959817777702,1.9530029
48.45754826635303,11.851973326669444,1.9419861
48.45754793131934,11.851986835560938,1.9559937
48.45754759628408,11.852000344452184,1.9759827
48.457547261247214,11.852013853343184,1.9969788
48.45754692620877,11.852027362233937,1.9519958
48.45754659116875,11.852040871124439,1.8429871
48.45754625612715,11.852054380014696,1.7779846
48.457545921083955,11.852067888904703,1.7489929
48.45754558603919,11.852081397794464,1.7200012
48.45754525099283,11.852094906683975,1.690979
48.457544915944894,11.85210841557324,1.6619873
48.457544580895366,11.852121924462258,1.6340027
48.45754424584426,11.852135433351027,1.6049805
48.45754391079157,11.852148942239547,1.5759888
48.45754357573729,11.852162451127821,1.5469971
48.45754324068142,11.852175960015847,1.4949951
48.45754290562399,11.852189468903624,1.3849792
48.457542570564954,11.852202977791155,1.2469788
48.45754223550434,11.852216486678438,1.1719971
48.45754190044214,11.852229995565471,1.0780029
48.45754156537837,11.85224350445226,0.8989868
48.457541230313,11.852257013338798,0.5950012
48.45754089524605,11.852270522225089,0.5090027
48.45754022510741,11.85229753999693,0.51400757
48.457539890035704,11.852311048882477,0.52697754
48.45753653923159,11.852446137724327,0.5469971
48.45753620414247,11.85245964660715,1.1820068
48.45753586905177,11.852473155489724,1.4119873
48.45753553395946,11.852486664372048,1.4949951
48.45753519886559,11.852500173254128,1.4979858
48.457534863770135,11.852513682135958,1.5440063
48.4575345286731,11.852527191017542,1.46698
48.45753419357445,11.852540699898876,1.2729797
48.45753385847426,11.852554208779965,0.5339966
48.457531847839725,11.852635262061284,0.5529785
48.45753151272843,11.852648770940638,0.789978
48.45753117761554,11.852662279819741,1.117981
48.457530842501086,11.852675788698598,1.0899963
48.45753050738504,11.852689297577209,0.98498535
48.457530172267404,11.852702806455568,1.0529785
48.45752983714818,11.852716315333684,1.1219788
48.45752950202738,11.852729824211547,0.8209839
48.45752916690499,11.852743333089167,1.1390076
48.45752883178103,11.852756841966537,1.0700073
48.45752849665547,11.85277035084366,1.7559814
48.45752816152834,11.852783859720533,1.9809875
48.45752782639962,11.85279736859716,1.9459839
48.45752749126931,11.852810877473539,1.9140015
48.45752715613741,11.852824386349669,1.9369812
48.457526821003945,11.852837895225552,2.001007
48.4575264858689,11.852851404101187,1.96698
48.45752615073225,11.852864912976575,2.0419922
48.457525815594025,11.852878421851715,1.9660034
48.457525480454215,11.852891930726605,2.001007
48.45752514531282,11.85290543960125,1.8779907
48.45752481016984,11.852918948475645,1.9849854
48.45752447502529,11.852932457349793,1.9660034
48.45752413987914,11.852945966223695,1.946991
48.457523804731416,11.852959475097347,1.9279785
48.45752346958211,11.852972983970751,1.9089966
48.457523134431206,11.852986492843907,1.8890076
48.457522799278735,11.853000001716817,1.8699951
48.45752246412466,11.853013510589477,1.8029785
48.45752212896902,11.85302701946189,1.7259827
48.457521793811786,11.853040528334056,1.6489868
48.45752145865296,11.853054037205972,1.697998
48.45752112349257,11.853067546077643,1.7749939
48.45752078833059,11.853081054949065,1.8529968
48.45752045316702,11.853094563820239,1.9309998
48.45752011800188,11.853108072691164,1.9920044
48.457519782835135,11.853121581561844,2.0239868
48.45751944766682,11.853135090432273,2.0090027
48.457519112496904,11.853148599302456,2.0279846
48.457518777325426,11.85316210817239,1.644989
48.457518442152356,11.853175617042076,1.4949951
48.4575181069777,11.853189125911515,1.6699829
48.457517771801456,11.853202634780706,1.875
48.45751743662363,11.853216143649648,1.9320068
48.457517101444225,11.853229652518344,1.8559875
48.45751676626324,11.853243161386793,1.6049805
48.45751643108066,11.853256670254991,1.6279907
48.4575160958965,11.85327017912294,1.67099
48.45751576071076,11.853283687990645,1.6730042
48.45751542552344,11.853297196858101,1.6999817
48.45751509033453,11.853310705725308,1.894989
48.45751475514404,11.85332421459227,1.9629822
48.45751441995196,11.853337723458981,1.9190063
48.45751408475829,11.853351232325446,1.8569946
48.457513749563056,11.853364741191662,1.7879944
48.45751341436622,11.85337825005763,1.7789917
48.45751307916781,11.853391758923351,1.8150024
48.45751274396781,11.853405267788824,1.8519897
48.457512408766235,11.853418776654047,1.8880005
48.457512073563066,11.853432285519025,1.9239807
48.45751173835831,11.853445794383752,1.9609985
48.45751140315198,11.853459303248234,2.0499878
48.45751106794407,11.853472812112468,2.0610046
48.45751073273457,11.853486320976454,2.052002
48.45751039752348,11.853499829840192,2.0429993
48.45751006231082,11.85351333870368,2.0539856
48.457509727096564,11.853526847566924,2.046997
48.45750939188072,11.853540356429917,2.0149841
48.45750905666331,11.853553865292662,2.0390015
48.4575087214443,11.853567374155158,2.078003
48.457508386223715,11.853580883017408,2.0529785
48.45750805100155,11.853594391879412,2.0599976
48.45750771577778,11.853607900741165,1.9839783
48.45750738055244,11.853621409602672,1.7479858
48.45750704532552,11.85363491846393,2.0559998
48.457506710097014,11.853648427324941,2.0350037
48.457506374866924,11.853661936185704,2.0130005
48.45750603963524,11.85367544504622,2.0029907
48.45750570440199,11.853688953906484,2.0289917
48.457505369167144,11.853702462766504,2.0319824
48.457505033930715,11.853715971626274,2.0289917
48.457504698692695,11.853729480485798,2.0849915
48.45750436345311,11.853742989345074,1.9709778
48.45750402821192,11.8537564982041,2.0319824
48.45750369296917,11.853770007062879,2.0829773
48.45750335772482,11.85378351592141,2.0809937
48.45750302247888,11.853797024779693,2.052002
48.457502687231376,11.85381053363773,2.0369873
48.45750235198227,11.853824042495516,1.9989929
48.45750201673159,11.853837551353056,1.9429932
48.45750168147933,11.853851060210348,1.8389893
48.45750134622548,11.853864569067392,2.0599976
48.45750101097003,11.853878077924188,2.0619812
48.45750067571302,11.853891586780735,2.0639954
48.45750034045442,11.853905095637035,2.0650024
48.45750000519424,11.853918604493087,2.0629883
48.45749966993247,11.853932113348892,2.0579834
48.45749933466911,11.853945622204447,2.0539856
48.45749899940418,11.853959131059755,2.0499878
48.45749866413765,11.853972639914817,2.04599
48.45749832886955,11.85398614876963,1.9819946
48.45749799359985,11.853999657624193,1.9100037
48.45749765832859,11.854013166478511,1.8379822
48.457497323055726,11.854026675332578,1.8370056
48.45749698778129,11.854040184186399,1.8599854
48.45761462332695,11.848933316618599,0.59698486
48.45761428864976,11.848946825563434,1.0090027
48.457613953970984,11.848960334508023,1.3450012
48.457613619290605,11.848973843452361,1.5409851
48.457613284608655,11.848987352396453,1.7929993
48.457612949925135,11.849000861340297,1.8619995
48.457612615240016,11.849014370283896,1.8649902
